CodeID	LitLen	Literal
10068		02
10069	7	'Aylsham' [7]
10069		03
10070	9	'Wymondham' [9]
10070		04
10071	12	'Attleborough' [12]
10071		05
10072	7	'Cromer ' [7]
10072		06
10073	9	'Cambridge' [9]
10073		07
10074	12	'Peterborough' [12]
10074		08
10075	7	'Weobley' [7]
10075		09
10076	7	'Wembley' [7]
10076		10
10077	8	'Hereford' [8]
10077		11
10078	11	'Ross-on-Wye' [11]
10078		12
10079	10	'Hay-on-Wye' [10]
10079		13
10080	10	'Nottingham' [10]
10080		14
10081	11	'Northampton' [11]
10081		15
10082	8	'Nuneaton' [8]
10082		16
10083	6	'Oxford' [6]
10083		17
10084	8	'Oswestry' [8]
10084		18
10085	8	'Ormskirk' [8]
10085		19
10086	7	'Royston' [7]
10086		20
10087	8	'Chilcomb' [8]
10087		21
10088	10	'Winchester' [10]
10088		22
10089	7	'Wrexham' [7]
10089		23
10090	7	'Crewe  ' [7]
10090		24
10091	8	'Plymouth' [8]
10091		25
10092	10	'Portsmouth' [10]
10092		26
10093	7	'Forfar ' [7]
10093		27
10094	7	'Fife   ' [7]
10094		28
10095	8	'Aberdeen' [8]
10095		29
10096	7	'Glasgow' [7]
10096		30
10097	10	'Birmingham' [10]
10097		31
10098	6	'Bolton' [6]
10098		32
10099	7	'Whitby ' [7]
10099		33
10100	10	'Manchester' [10]
10100		34
10101	8	'Chester ' [8]
10101		35
10102	9	'Leicester' [9]
10102		36
10103	9	'Lowestoft' [9]
10103		37
10104	7	'Ipswich' [7]
10104		38
10105	10	'Colchester' [10]
10105		39
10106	7	'Dover  ' [7]
10106		40
10107	8	'Brighton' [8]
10107		41
10108	9	'Salisbury' [9]
10108		42
10109	7	'Bristol' [7]
10109		43
10110	7	'Bath   ' [7]
10110		44
10111	10	'Gloucester' [10]
10111		45
10112	10	'Cheltenham' [10]
10112		46
10113	7	'Durham ' [7]
10113		47
10114	8	'Carlisle' [8]
10114		48
10115	7	'York   ' [7]
10115		49
10116	7	'Exeter ' [7]
10116		50
10117		5
10118	8	'ISA     ' [8]
10118		1
10119	8	'SAVING  ' [8]
10119		2
10120	8	'CURRENT ' [8]
10120		3
10121	8	'LOAN    ' [8]
10121		4
10122	8	'MORTGAGE' [8]
10122		5
10123		5
10124		2.10
10124		1
10125		1.75
10125		2
10126		000000
10126		3
10127		17.90
10127		4
10128		5.25
10128		5
10129		5
10130		0
10130		1
10131		0
10131		2
10132		00000100
10132		3
10133		0
10133		4
10134		0
10134		5
10140	27	'Deleting from ACCOUNT table' [27]
10143	36	'Deleting from ACCOUNT table COMPLETE' [36]
10145		+100
10145		0
10147		0
10148	1	'-' [1]
10151	1	'+' [1]
10153		TRUE
10154		3
10154		13172878
10155	18	'TIMEOUT  (00C900E)' [18]
10156		3
10156		13172872
10157	18	'DEADLOCK (00C9088)' [18]
10159	18	'Unknown ReasonCode' [18]
10161	43	'Error deleting rows from ACCOUNT table. For' [43]
10161	10	' SORTCODE=' [10]
10161	9	' SQLCODE=' [9]
10161	11	' SQLREASON=' [11]
10161	3	' ( ' [3]
10161		3
10161	1	')' [1]
10161	10	',SQLSTATE=' [10]
10161	10	',SQLERRMC=' [10]
10161		1
10161	12	',sqlerrd(1)=' [12]
10161	12	',sqlerrd(2)=' [12]
10161		2
10161	12	',sqlerrd(3)=' [12]
10161	12	',sqlerrd(4)=' [12]
10161		4
10161	12	',sqlerrd(5)=' [12]
10161		5
10161	12	',sqlerrd(6)=' [12]
10161		6
10162		12
10165		SPACES
10166	1	'-' [1]
10166	12	'ACCOUNT-LAST' [12]
10167	27	'Deleting from CONTROL table' [27]
10170	36	'Deleting from CONTROL table COMPLETE' [36]
10172		+100
10172		0
10174		0
10175	1	'-' [1]
10178	1	'+' [1]
10180		TRUE
10181		3
10181		13172878
10182	18	'TIMEOUT  (00C900E)' [18]
10183		3
10183		13172872
10184	18	'DEADLOCK (00C9088)' [18]
10186	18	'Unknown ReasonCode' [18]
10188	43	'Error deleting rows from CONTROL table. For' [43]
10188	14	' CONTROL_NAME=' [14]
10188	9	' SQLCODE=' [9]
10188	11	' SQLREASON=' [11]
10188	3	' ( ' [3]
10188		3
10188	1	')' [1]
10188	10	',SQLSTATE=' [10]
10188	10	',SQLERRMC=' [10]
10188		1
10188	12	',sqlerrd(1)=' [12]
10188	12	',sqlerrd(2)=' [12]
10188		2
10188	12	',sqlerrd(3)=' [12]
10188	12	',sqlerrd(4)=' [12]
10188		4
10188	12	',sqlerrd(5)=' [12]
10188		5
10188	12	',sqlerrd(6)=' [12]
10188		6
10189		12
10192		SPACES
10193	1	'-' [1]
10193	13	'ACCOUNT-COUNT' [13]
10194	27	'Deleting from CONTROL table' [27]
10197	36	'Deleting from CONTROL table COMPLETE' [36]
10199		+100
10199		0
10201		0
10202	1	'-' [1]
10205	1	'+' [1]
10207		TRUE
10208		3
10208		13172878
10209	18	'TIMEOUT  (00C900E)' [18]
10210		3
10210		13172872
10211	18	'DEADLOCK (00C9088)' [18]
10213	18	'Unknown ReasonCode' [18]
10215	43	'Error deleting rows from CONTROL table. For' [43]
10215	14	' CONTROL_NAME=' [14]
10215	9	' SQLCODE=' [9]
10215	11	' SQLREASON=' [11]
10215	3	' ( ' [3]
10215		3
10215	1	')' [1]
10215	10	',SQLSTATE=' [10]
10215	10	',SQLERRMC=' [10]
10215		1
10215	12	',sqlerrd(1)=' [12]
10215	12	',sqlerrd(2)=' [12]
10215		2
10215	12	',sqlerrd(3)=' [12]
10215	12	',sqlerrd(4)=' [12]
10215		4
10215	12	',sqlerrd(5)=' [12]
10215		5
10215	12	',sqlerrd(6)=' [12]
10215		6
10216		12
10225		1
10225		8
10231	45	'MONDAY   TUESDAY  WEDNESDAYTHURSDAY FRIDAY   ' [45]
10231	18	'SATURDAY SUNDAY   ' [18]
10232		7
10233		0
10234		7
10240	6	'CEEGMT' [6]
10243		14
10244	14	'YYYYMMDDHHMISS' [14]
10245	7	'CEEDATM' [7]
10261	1	X'E' [1]
10262	1	X'F' [1]
10263	8	'IGZSRTCD' [8]
10271		SPACE
10273		SPACE
10275		SPACE
10277		SPACE
10279		SPACE
10281		0
10282		0
10283		0
10284		SPACE
10291		0
10293	8	'GETCOMPY' [8]
10296	31	'CICS Banking Sample Application' [31]
10307	1	X'E' [1]
10308	1	X'F' [1]
10309	8	'IGZSRTCD' [8]
10317		SPACE
10319		SPACE
10321		SPACE
10323		SPACE
10325		SPACE
10327		0
10328		0
10329		0
10330		SPACE
10337		0
10364		SPACES
10369		SPACES
10370		SPACES
10373		SPACE
10374		SPACE
10375		SPACE
10376		SPACE
10377		SPACE
10378		SPACE
10379		SPACE
10380		SPACE
10382		SPACE
10383		SPACE
10384		SPACE
10385		SPACE
10390	1	' ' [1]
10398	1	'1' [1]
10399	1	'2' [1]
10400	1	'V' [1]
10402		0
10403		0
10407		0
10408		0
10409		0
10420	1	'.' [1]
10422	1	'.' [1]
10435	1	'N' [1]
10444	8	'ABNDPROC' [8]
10446	1	'N' [1]
10449	7	'DBCRFUN' [7]
10452	1	'N' [1]
10453	1	'0' [1]
10467		0
10468	1	'N' [1]
10469		+100
10470	1	'1' [1]
10473	1	'2' [1]
10478		0
10479	8	'MORTGAGE' [8]
10479		496
10479	8	'LOAN    ' [8]
10480	1	'N' [1]
10481	1	'4' [1]
10484		0
10486		0
10486		496
10487	1	'N' [1]
10488	1	'3' [1]
10492	8	'MORTGAGE' [8]
10492		496
10492	8	'LOAN    ' [8]
10493	1	'N' [1]
10494	1	'4' [1]
10503		0
10504	1	'N' [1]
10505	1	'2' [1]
10521	4	'PRTR' [4]
10527	1	'.' [1]
10530		SPACES
10531		0
10532	3	'DEB' [3]
10533	14	'COUNTER WTHDRW' [14]
10534		496
10535	3	'PDR' [3]
10536		1
10536		14
10540	3	'CRE' [3]
10541	14	'COUNTER RECVED' [14]
10542		496
10543	3	'PCR' [3]
10544		1
10544		14
10549		0
10551	41	'UNABLE TO WRITE TO PROCTRAN DB2 DATASTORE' [41]
10551	9	' SQLCODE=' [9]
10551	24	'WITH THE FOLLOWING DATA:' [24]
10562	1	':' [1]
10564	4	'HROL' [4]
10566		ZEROS
10567	44	'WTPD010 - COULD NOT ROLL BACK, POSSIBLE DATA' [44]
10567	45	'INTEGRITY ISSUE BETWEEN ACCOUNT AND PROCTRAN ' [45]
10567	8	'FOR ROW:' [8]
10567	8	'EIBRESP=' [8]
10567	7	' RESP2=' [7]
10569	36	' COULD NOT ROLL BACK, POSSIBLE DATA ' [36]
10569	45	'INTEGRITY ISSUE BETWEEN ACCOUNT AND PROCTRAN ' [45]
10569	8	'FOR ROW:' [8]
10569	10	'RESP CODE=' [10]
10569	12	' RESP2 CODE=' [12]
10570	4	'HROL' [4]
10572	1	'N' [1]
10573	2	'02' [2]
10577	1	'Y' [1]
10578	1	'0' [1]
10591		923
10592	20	'DB2 Connection lost ' [20]
10594	20	'Not Storm Drain     ' [20]
10596	20	'Not Storm Drain     ' [20]
10597	42	'DBCRFUN: Check-For-Storm-Drain-DB2: Storm ' [42]
10597	17	'Drain condition (' [17]
10597	2	') ' [2]
10597	14	'has been met (' [14]
10597	2	').' [2]
10608	4	'AD2Z' [4]
10610	42	'DB2 DEADLOCK DETECTED IN DBCRFUN, SQLCODE=' [42]
10611	25	'DB2 DEADLOCK FOR ACCOUNT ' [25]
10612	9	'SQLSTATE=' [9]
10612	10	',SQLERRMC=' [10]
10612		1
10612	12	',SQLERRD(1)=' [12]
10612	12	',SQLERRD(2)=' [12]
10612		2
10612	12	',SQLERRD(3)=' [12]
10612		3
10612	12	',SQLERRD(4)=' [12]
10612		4
10612	12	',SQLERRD(5)=' [12]
10612		5
10612	12	',SQLERRD(6)=' [12]
10612		6
10613	4	'AFCR' [4]
10614	4	'AFCS' [4]
10615	4	'AFCT' [4]
10616	1	'Y' [1]
10617	43	'DBCRFUN: Check-For-Storm-Drain-VSAM: Storm ' [43]
10617	23	'Drain condition (Abend ' [23]
10617	2	') ' [2]
10617	13	'has been met.' [13]
10628	1	':' [1]
10630	4	'HROL' [4]
10632		ZEROS
10633	35	'AH010 - Unable to perform Synpoint ' [35]
10633	9	'Rollback.' [9]
10633	45	' Possible Integrity issue following VSAM RLS ' [45]
10633	6	'abend.' [6]
10633	8	'EIBRESP=' [8]
10633	7	' RESP2=' [7]
10635	36	'DBCRFUN: Unable to perform Synpoint ' [36]
10635	9	'Rollback.' [9]
10635	44	' Possible Integrity issue following VSAM RLS' [44]
10635	6	' abend' [6]
10635	11	' RESP CODE=' [11]
10635	12	' RESP2 CODE=' [12]
10636	4	'HROL' [4]
10638	1	'N' [1]
10639	1	'2' [1]
10642	1	'N' [1]
10668	1	X'E' [1]
10669	1	X'F' [1]
10670	8	'IGZSRTCD' [8]
10678		SPACE
10680		SPACE
10682		SPACE
10684		SPACE
10686		SPACE
10688		0
10689		0
10690		0
10691		SPACE
10698		0
10700		0
10701		0
10703	9	'BNK1DCS  ' [9]
10704	1	' ' [1]
10705	6	' RESP=' [6]
10706		0
10707	7	' RESP2=' [7]
10708		0
10709	15	' ABENDING TASK.' [15]
10711	1	'Y' [1]
10712	1	'Y' [1]
10715	1	'1' [1]
10716	1	'2' [1]
10717	1	'3' [1]
10720	13	'Session Ended' [13]
10724	1	' ' [1]
10725	1	''' [1]
10726	1	'_' [1]
10727	1	'ö' [1]
10728	1	'=' [1]
10729	1	'W' [1]
10730	1	'X' [1]
10731	1	'h' [1]
10732	1	'"' [1]
10733	1	'%' [1]
10734	1	'>' [1]
10735	1	',' [1]
10736	1	'1' [1]
10737	1	'2' [1]
10738	1	'3' [1]
10739	1	'4' [1]
10740	1	'5' [1]
10741	1	'6' [1]
10742	1	'7' [1]
10743	1	'8' [1]
10744	1	'9' [1]
10745	1	':' [1]
10746	1	'#' [1]
10747	1	'§' [1]
10748	1	'A' [1]
10749	1	'B' [1]
10750	1	'C' [1]
10751	1	'D' [1]
10752	1	'E' [1]
10753	1	'F' [1]
10754	1	'G' [1]
10755	1	'H' [1]
10756	1	'I' [1]
10757	1	'Ä' [1]
10758	1	'.' [1]
10759	1	'<' [1]
10760		0
10761		0
10813	1	' ' [1]
10814	1	' ' [1]
10815	1	' ' [1]
10817	1	'^' [1]
10818	1	' ' [1]
10819	1	' ' [1]
10820	1	' ' [1]
10821	1	'0' [1]
10822	1	' ' [1]
10823	1	'&' [1]
10824	1	'-' [1]
10825	1	'H' [1]
10826	1	'<' [1]
10827	1	'A' [1]
10828	1	'/' [1]
10829	1	'1' [1]
10830	1	'8' [1]
10831	1	'Ø' [1]
10832	1	' ' [1]
10833	1	'b' [1]
10835	5	'Ø' 'b' [5]
10836	5	' ' 'b' [5]
10837	1	' ' [1]
10838		3599
10842	1	' ' [1]
10843	1	'â' [1]
10844	1	'{' [1]
10845	1	' ' [1]
10846	1	'ä' [1]
10847	1	'A' [1]
10848	1	'B' [1]
10849	1	'ã' [1]
10850	1	' ' [1]
10851	0	'' [0]
10852	1	' ' [1]
10853	1	' ' [1]
10854	1	'1' [1]
10855	1	'2' [1]
10856	1	'3' [1]
10857	1	'4' [1]
10858	1	'5' [1]
10859	1	'5' [1]
10860	1	'6' [1]
10871	1	'.' [1]
10873	1	'.' [1]
10881	8	'ABNDPROC' [8]
10896	7	'BNK1DCS' [7]
10900		TRUE
10901		ZERO
10902		LOW-VALUE
10903		-1
10904		TRUE
10913	4	'OMEN' [4]
10929		SPACES
10930	20	'Invalid key pressed.' [20]
10931		-1
10932		TRUE
10935		ZERO
10947	4	'ODCS' [4]
10947		266
10957	1	':' [1]
10959	4	'HBNK' [4]
10961		ZEROS
10962	32	'A010 - RETURN TRANSID(ODCS) FAIL' [32]
10962	8	'EIBRESP=' [8]
10962	7	' RESP2=' [7]
10965	42	'BNK1DCS - A010 - RETURN TRANSID(ODCS) FAIL' [42]
10976	1	'Y' [1]
10977		-1
10984		NULL
10987	1	'Y' [1]
10999		-1
11006		SPACES
11007	30	'Amend data then press <ENTER>.' [30]
11007	1	' ' [1]
11010		TRUE
11029	1	':' [1]
11031	4	'HBNK' [4]
11033		ZEROS
11034	33	'RM010 (1) - SET TERMINAL UC FAIL ' [33]
11034	8	'EIBRESP=' [8]
11034	7	' RESP2=' [7]
11037	43	'BNK1DCS - RM010 (1) - SET TERMINAL UC FAIL ' [43]
11044	6	'BNK1DC' [6]
11044	7	'BNK1DCM' [7]
11054	1	':' [1]
11056	4	'HBNK' [4]
11058		ZEROS
11059	25	'RM010 - RECEIVE MAP FAIL ' [25]
11059	8	'EIBRESP=' [8]
11059	7	' RESP2=' [7]
11062	35	'BNK1DCS - RM010 - RECEIVE MAP FAIL ' [35]
11074		ZERO
11074		LOW-VALUES
11075		SPACES
11076	31	'Please enter a customer number.' [31]
11077	1	'N' [1]
11078		-1
11082		NUMERIC
11083		SPACES
11084	31	'Please enter a customer number.' [31]
11085	1	'N' [1]
11086		-1
11093		SPACE
11094	1	' ' [1]
11096	9	'Professor' [9]
11097	1	'Y' [1]
11098	9	'Mr       ' [9]
11099	1	'Y' [1]
11100	9	'Mrs      ' [9]
11101	1	'Y' [1]
11102	9	'Miss     ' [9]
11103	1	'Y' [1]
11104	9	'Ms       ' [9]
11105	1	'Y' [1]
11106	9	'Dr       ' [9]
11107	1	'Y' [1]
11108	9	'Drs      ' [9]
11109	1	'Y' [1]
11110	9	'Lord     ' [9]
11111	1	'Y' [1]
11112	9	'Sir      ' [9]
11113	1	'Y' [1]
11114	9	'Lady     ' [9]
11115	1	'Y' [1]
11117	1	'N' [1]
11119	1	'N' [1]
11120		SPACES
11121	46	'Valid titles are: Mr,Mrs,Miss,Ms,Dr,Professor,' [46]
11121	17	'Drs,Lord,Sir,Lady' [17]
11122	1	'N' [1]
11123		-1
11125		SPACES
11126		SPACES
11127	30	'Address must not be all spaces' [30]
11127	17	' - please reenter' [17]
11128	1	'N' [1]
11129		-1
11135	6	'000000' [6]
11136	1	'N' [1]
11137		SPACES
11138	46	'The Sort code / Customer number combination is' [46]
11138	11	' not VALID.' [11]
11140		ZERO
11140	10	'9999999999' [10]
11141	1	'N' [1]
11142		SPACES
11143	22	'The customer number is' [22]
11143	11	' not VALID.' [11]
11150		NULL
11152	7	'INQCUST' [7]
11162	1	':' [1]
11164	4	'HBNK' [4]
11166		ZEROS
11167	28	'GCD010 - LINK INQCUST  FAIL ' [28]
11167	8	'EIBRESP=' [8]
11167	7	' RESP2=' [7]
11170	43	'BNK1DCS - GCD010 - LINK INQCUST  FAIL      ' [43]
11176		SPACES
11177		SPACES
11178	46	'Sorry, but that customer number was not found.' [46]
11179	1	'N' [1]
11180		SPACES
11181		SPACES
11182		SPACES
11183		SPACES
11184		SPACES
11185		-1
11204		SPACES
11205		ZERO
11205	10	'9999999999' [10]
11206	27	'Customer lookup successful.' [27]
11209	50	'Customer lookup successful. <PF5> to Delete. <PF10' [50]
11209	35	'> to Update.                       ' [35]
11217	6	'DELCUS' [6]
11227	1	':' [1]
11229	4	'HBNK' [4]
11231		ZEROS
11232	27	'DCD010 - LINK DELCUS  FAIL ' [27]
11232	8	'EIBRESP=' [8]
11232	7	' RESP2=' [7]
11235	42	'BNK1DCS - DCD010 - LINK DELCUS  FAIL      ' [42]
11241	1	'N' [1]
11241	1	'1' [1]
11242		SPACES
11243	37	'Sorry but that Cust no was not found.' [37]
11243	22	' Customer NOT deleted.' [22]
11244	1	'N' [1]
11245		-1
11249	1	'N' [1]
11249	1	'2' [1]
11250		SPACES
11251	37	'Sorry but a datastore error occurred.' [37]
11251	22	' Action NOT applied.  ' [22]
11252	1	'N' [1]
11256	1	'N' [1]
11256	1	'3' [1]
11257		SPACES
11258	34	'Sorry but a delete error occurred.' [34]
11258	22	' Customer NOT deleted.' [22]
11259	1	'N' [1]
11263	1	'N' [1]
11264		SPACES
11265	28	'Sorry but an error occurred.' [28]
11265	22	' Customer NOT deleted.' [22]
11266	1	'N' [1]
11270		SPACES
11271		SPACES
11272		SPACES
11273		SPACES
11274		SPACES
11275		SPACES
11276		SPACES
11277		SPACES
11278		SPACES
11279		SPACES
11280		SPACES
11281		SPACES
11282		SPACES
11283		SPACES
11284	9	'Customer ' [9]
11284	42	' and associated accounts were successfully' [42]
11284	9	' deleted.' [9]
11304		SPACE
11305		SPACE
11306	7	'UPDCUST' [7]
11316	1	':' [1]
11318	4	'HBNK' [4]
11320		ZEROS
11321	29	'UAPDC010 - LINK UPDCUST  FAIL' [29]
11321	8	'EIBRESP=' [8]
11321	7	' RESP2=' [7]
11324	43	'BNK1DCS - UPDCD010 - LINK UPDCUST  FAIL    ' [43]
11330	1	'N' [1]
11332	1	'1' [1]
11333		SPACES
11334	37	'Sorry but that Cust no was not found.' [37]
11334	22	' Customer NOT updated.' [22]
11335	1	'N' [1]
11336		-1
11339	1	'2' [1]
11340		SPACES
11341	37	'Sorry but a datastore error occurred.' [37]
11341	22	' Customer NOT updated.' [22]
11342	1	'N' [1]
11343		-1
11346	1	'3' [1]
11347		SPACES
11348	35	'Sorry but an update error occurred.' [35]
11348	22	' Customer NOT updated.' [22]
11349	1	'N' [1]
11351		-1
11354		SPACES
11355	36	'Sorry but an unknown error occurred.' [36]
11355	22	' Customer NOT updated.' [22]
11356	1	'N' [1]
11358		-1
11378		SPACES
11379	9	'Customer ' [9]
11379	25	' was updated successfully' [25]
11380		-1
11386	4	'CUST' [4]
11404	1	'Y' [1]
11406	1	'A' [1]
11408		-1
11410	1	'A' [1]
11413	1	'A' [1]
11416	1	'A' [1]
11420		HIGH-VALUES
11426	6	'BNK1DC' [6]
11426	7	'BNK1DCM' [7]
11436	1	':' [1]
11438	4	'HBNK' [4]
11440		ZEROS
11441	28	'SM010 - SEND MAP ERASE FAIL ' [28]
11441	8	'EIBRESP=' [8]
11441	7	' RESP2=' [7]
11444	38	'BNK1DCS - SM010 - SEND MAP ERASE FAIL ' [38]
11453	6	'BNK1DC' [6]
11453	7	'BNK1DCM' [7]
11463	1	':' [1]
11465	4	'HBNK' [4]
11467		ZEROS
11468	31	'SM010 - SEND MAP DATAONLY FAIL ' [31]
11468	8	'EIBRESP=' [8]
11468	7	' RESP2=' [7]
11471	41	'BNK1DCS - SM010 - SEND MAP DATAONLY FAIL ' [41]
11480	6	'BNK1DC' [6]
11480	7	'BNK1DCM' [7]
11490	1	':' [1]
11492	4	'HBNK' [4]
11494		ZEROS
11495	37	'SM010 - SEND MAP DATAONLY ALARM FAIL ' [37]
11495	8	'EIBRESP=' [8]
11495	7	' RESP2=' [7]
11498	47	'BNK1DCS - SM010 - SEND MAP DATAONLY ALARM FAIL ' [47]
11523	1	':' [1]
11525	4	'HBNK' [4]
11527		ZEROS
11528	30	'STD010 - SET TERMINAL UC FAIL ' [30]
11528	8	'EIBRESP=' [8]
11528	7	' RESP2=' [7]
11531	40	'BNK1DCS - STD010 - SET TERMINAL UC FAIL ' [40]
11554	1	':' [1]
11556	4	'HBNK' [4]
11558		ZEROS
11559	29	'RTD010 - SET TERMINAL UC FAIL' [29]
11559	8	'EIBRESP=' [8]
11559	7	' RESP2=' [7]
11562	40	'BNK1DCS - RTD010 - SET TERMINAL UC FAIL ' [40]
11581	1	':' [1]
11583	4	'HBNK' [4]
11585		ZEROS
11586	23	'STM010 - SEND TEXT FAIL' [23]
11586	8	'EIBRESP=' [8]
11586	7	' RESP2=' [7]
11589	33	'BNK1DCS - STM010 - SEND TEXT FAIL' [33]
11600	4	'HBNK' [4]
11622	4	'CUST' [4]
11640	1	'N' [1]
11645		HIGH-VALUES
11646		-1
11649		HIGH-VALUES
11652		HIGH-VALUES
11655		HIGH-VALUES
11683	1	X'E' [1]
11684	1	X'F' [1]
11685	8	'IGZSRTCD' [8]
11693		SPACE
11695		SPACE
11697		SPACE
11699		SPACE
11701		SPACE
11703		0
11704		0
11705		0
11706		SPACE
11713		0
11715		0
11716		0
11718	9	'BNKMENU  ' [9]
11719	1	' ' [1]
11720	6	' RESP=' [6]
11721		0
11722	7	' RESP2=' [7]
11723		0
11724	15	' ABENDING TASK.' [15]
11726	1	'Y' [1]
11727	1	'Y' [1]
11730	1	'1' [1]
11731	1	'2' [1]
11732	1	'3' [1]
11735	13	'Session Ended' [13]
11739	1	' ' [1]
11740	1	''' [1]
11741	1	'_' [1]
11742	1	'ö' [1]
11743	1	'=' [1]
11744	1	'W' [1]
11745	1	'X' [1]
11746	1	'h' [1]
11747	1	'"' [1]
11748	1	'%' [1]
11749	1	'>' [1]
11750	1	',' [1]
11751	1	'1' [1]
11752	1	'2' [1]
11753	1	'3' [1]
11754	1	'4' [1]
11755	1	'5' [1]
11756	1	'6' [1]
11757	1	'7' [1]
11758	1	'8' [1]
11759	1	'9' [1]
11760	1	':' [1]
11761	1	'#' [1]
11762	1	'§' [1]
11763	1	'A' [1]
11764	1	'B' [1]
11765	1	'C' [1]
11766	1	'D' [1]
11767	1	'E' [1]
11768	1	'F' [1]
11769	1	'G' [1]
11770	1	'H' [1]
11771	1	'I' [1]
11772	1	'Ä' [1]
11773	1	'.' [1]
11774	1	'<' [1]
11785	1	'.' [1]
11787	1	'.' [1]
11795	8	'ABNDPROC' [8]
11798	7	'BNKMENU' [7]
11801		TRUE
11802		ZERO
11803		LOW-VALUE
11804		-1
11805		TRUE
11818		LOW-VALUES
11819	20	'Invalid key pressed.' [20]
11820		-1
11821		TRUE
11824	4	'OMEN' [4]
11824		1
11834	1	':' [1]
11836	4	'HBNK' [4]
11838		ZEROS
11839	33	'A010 - RETURN TRANSID(MENU) FAIL.' [33]
11839	9	' EIBRESP=' [9]
11839	7	' RESP2=' [7]
11842	42	'BNKMENU - A010 - RETURN TRANSID(MENU) FAIL' [42]
11856		TRUE
11862	6	'BNK1ME' [6]
11862	7	'BNK1MAI' [7]
11865		LOW-VALUES
11866		-1
11867		TRUE
11879	1	':' [1]
11881	4	'HBNK' [4]
11883		ZEROS
11884	27	'RMM010  - RECEIVE MAP FAIL.' [27]
11884	9	' EIBRESP=' [9]
11884	7	' RESP2=' [7]
11887	35	'BNKMENU - RMM010 - RECEIVE MAP FAIL' [35]
11897	1	'1' [1]
11897	1	'2' [1]
11897	1	'3' [1]
11897	1	'4' [1]
11897	1	'5' [1]
11897	1	'6' [1]
11897	1	'7' [1]
11897	1	'A' [1]
11898		SPACES
11899	40	'You must enter a valid value (1-7 or A).' [40]
11900	1	'N' [1]
11909	1	'1' [1]
11910	4	'ODCS' [4]
11920	1	':' [1]
11922	4	'HBNK' [4]
11924		ZEROS
11925	35	'IOT010 - RETURN TRANSID(ODCS) FAIL.' [35]
11925	9	' EIBRESP=' [9]
11925	7	' RESP2=' [7]
11928	44	'BNKMENU - IOT010 - RETURN TRANSID(ODCS) FAIL' [44]
11934	1	'2' [1]
11935	4	'ODAC' [4]
11945	1	':' [1]
11947	4	'HBNK' [4]
11949		ZEROS
11950	35	'IOT010 - RETURN TRANSID(ODAC) FAIL.' [35]
11950	9	' EIBRESP=' [9]
11950	7	' RESP2=' [7]
11953	44	'BNKMENU - IOT010 - RETURN TRANSID(ODAC) FAIL' [44]
11959	1	'3' [1]
11960	4	'OCCS' [4]
11970	1	':' [1]
11972	4	'HBNK' [4]
11974		ZEROS
11975	35	'IOT010 - RETURN TRANSID(OCCS) FAIL.' [35]
11975	9	' EIBRESP=' [9]
11975	7	' RESP2=' [7]
11978	44	'BNKMENU - IOT010 - RETURN TRANSID(OCCS) FAIL' [44]
11984	1	'4' [1]
11985	4	'OCAC' [4]
11995	1	':' [1]
11997	4	'HBNK' [4]
11999		ZEROS
12000	35	'IOT010 - RETURN TRANSID(OCAC) FAIL.' [35]
12000	9	' EIBRESP=' [9]
12000	7	' RESP2=' [7]
12003	44	'BNKMENU - IOT010 - RETURN TRANSID(OCAC) FAIL' [44]
12009	1	'5' [1]
12010	4	'OUAC' [4]
12020	1	':' [1]
12022	4	'HBNK' [4]
12024		ZEROS
12025	35	'IOT010 - RETURN TRANSID(OUAC) FAIL.' [35]
12025	9	' EIBRESP=' [9]
12025	7	' RESP2=' [7]
12028	44	'BNKMENU - IOT010 - RETURN TRANSID(OUAC) FAIL' [44]
12034	1	'6' [1]
12035	4	'OCRA' [4]
12045	1	':' [1]
12047	4	'HBNK' [4]
12049		ZEROS
12050	35	'IOT010 - RETURN TRANSID(OCRA) FAIL.' [35]
12050	9	' EIBRESP=' [9]
12050	7	' RESP2=' [7]
12053	44	'BNKMENU - IOT010 - RETURN TRANSID(OCRA) FAIL' [44]
12059	1	'7' [1]
12060	4	'OTFN' [4]
12070	1	':' [1]
12072	4	'HBNK' [4]
12074		ZEROS
12075	35	'IOT010 - RETURN TRANSID(OTFN) FAIL.' [35]
12075	9	' EIBRESP=' [9]
12075	7	' RESP2=' [7]
12078	44	'BNKMENU - IOT010 - RETURN TRANSID(OTFN) FAIL' [44]
12084	1	'A' [1]
12085	4	'OCCA' [4]
12095	1	':' [1]
12097	4	'HBNK' [4]
12099		ZEROS
12100	35	'IOT010 - RETURN TRANSID(OCCA) FAIL.' [35]
12100	9	' EIBRESP=' [9]
12100	7	' RESP2=' [7]
12103	44	'BNKMENU - IOT010 - RETURN TRANSID(OCCA) FAIL' [44]
12114	6	'BNK1ME' [6]
12114	7	'BNK1MAI' [7]
12124	1	':' [1]
12126	4	'HBNK' [4]
12128		ZEROS
12129	29	'SMM010 - SEND MAP ERASE FAIL.' [29]
12129	9	' EIBRESP=' [9]
12129	7	' RESP2=' [7]
12132	38	'BNKMENU - SMM010 - SEND MAP ERASE FAIL' [38]
12140	6	'BNK1ME' [6]
12140	7	'BNK1MAI' [7]
12150	1	':' [1]
12152	4	'HBNK' [4]
12154		ZEROS
12155	32	'SMM010 - SEND MAP DATAONLY FAIL.' [32]
12155	9	' EIBRESP=' [9]
12155	7	' RESP2=' [7]
